Successfully loaded labels from /home/yonis/histogenomics-msc-2019/yoni-code/MsiPrediction/metadata/tcga/brca_dx/data_tcga_brca_dxwith_ddr_labels_and_splits.csv, it has 4026308 files.
We use a train split of fold 1 of 2200481 files.
Successfully loaded labels from /home/yonis/histogenomics-msc-2019/yoni-code/MsiPrediction/metadata/tcga/brca_dx/data_tcga_brca_dxwith_ddr_labels_and_splits.csv, it has 4026308 files.
We use a val split of fold 1 of 490680 files.
Successfully loaded labels from /home/yonis/histogenomics-msc-2019/yoni-code/MsiPrediction/metadata/tcga/brca_dx/data_tcga_brca_dxwith_ddr_labels_and_splits.csv, it has 4026308 files.
We use a test split of fold 1 of 947582 files.
[2020-09-11 12:53:36.720394 | Step 0 / 17192]
[2020-09-13 12:02:53.641408 | Step 5218 / 7403]
[2020-09-13 12:02:56.522267 | Step 5219 / 7403]
[2020-09-13 12:03:17.593682 | Step 5220 / 7403]
[2020-09-13 12:03:20.822565 | Step 5221 / 7403]
[2020-09-13 12:03:24.102949 | Step 5222 / 7403]
[2020-09-13 12:03:27.501496 | Step 5223 / 7403]
[2020-09-13 12:03:30.967050 | Step 5224 / 7403]
[2020-09-13 12:03:34.175117 | Step 5225 / 7403]
[2020-09-13 12:03:55.847873 | Step 5226 / 7403]
[2020-09-13 12:03:59.382773 | Step 5227 / 7403]
[2020-09-13 12:04:02.738437 | Step 5228 / 7403]
[2020-09-13 12:04:06.533139 | Step 5229 / 7403]
[2020-09-13 12:04:09.964288 | Step 5230 / 7403]
[2020-09-13 12:04:13.401662 | Step 5231 / 7403]
[2020-09-13 12:04:34.991956 | Step 5232 / 7403]
[2020-09-13 12:04:38.431155 | Step 5233 / 7403]
[2020-09-13 12:04:41.779932 | Step 5234 / 7403]
[2020-09-13 12:04:45.474689 | Step 5235 / 7403]
[2020-09-13 12:04:48.995925 | Step 5236 / 7403]
[2020-09-13 12:04:52.497175 | Step 5237 / 7403]
[2020-09-13 12:05:14.148075 | Step 5238 / 7403]
[2020-09-13 12:05:17.815752 | Step 5239 / 7403]
[2020-09-13 12:05:21.254860 | Step 5240 / 7403]
[2020-09-13 12:05:24.702267 | Step 5241 / 7403]
[2020-09-13 12:05:27.938986 | Step 5242 / 7403]
[2020-09-13 12:05:31.320961 | Step 5243 / 7403]
[2020-09-13 12:05:51.817017 | Step 5244 / 7403]
[2020-09-13 12:05:55.201332 | Step 5245 / 7403]
[2020-09-13 12:05:58.335624 | Step 5246 / 7403]
[2020-09-13 12:06:01.728941 | Step 5247 / 7403]
[2020-09-13 12:06:04.736855 | Step 5248 / 7403]
[2020-09-13 12:06:07.816754 | Step 5249 / 7403]
[2020-09-13 12:06:29.481265 | Step 5250 / 7403]
[2020-09-13 12:06:32.904822 | Step 5251 / 7403]
[2020-09-13 12:06:36.592731 | Step 5252 / 7403]
[2020-09-13 12:06:40.216781 | Step 5253 / 7403]
[2020-09-13 12:06:43.823992 | Step 5254 / 7403]
[2020-09-13 12:06:47.648675 | Step 5255 / 7403]
[2020-09-13 12:07:09.940692 | Step 5256 / 7403]
[2020-09-13 12:07:13.659194 | Step 5257 / 7403]
[2020-09-13 12:07:17.122738 | Step 5258 / 7403]
[2020-09-13 12:07:20.749377 | Step 5259 / 7403]
[2020-09-13 12:07:23.630963 | Step 5260 / 7403]
[2020-09-13 12:07:27.255434 | Step 5261 / 7403]
[2020-09-13 12:07:48.239695 | Step 5262 / 7403]
[2020-09-13 12:07:51.799692 | Step 5263 / 7403]
[2020-09-13 12:07:54.996436 | Step 5264 / 7403]
[2020-09-13 12:07:58.257659 | Step 5265 / 7403]
[2020-09-13 12:08:01.583304 | Step 5266 / 7403]
[2020-09-13 12:08:05.213126 | Step 5267 / 7403]
[2020-09-13 12:08:26.313092 | Step 5268 / 7403]
[2020-09-13 12:08:30.019783 | Step 5269 / 7403]
[2020-09-13 12:08:33.137130 | Step 5270 / 7403]
[2020-09-13 12:08:36.351897 | Step 5271 / 7403]
[2020-09-13 12:08:39.661321 | Step 5272 / 7403]
[2020-09-13 12:08:43.433700 | Step 5273 / 7403]
[2020-09-13 12:09:03.138397 | Step 5274 / 7403]
[2020-09-13 12:09:06.390835 | Step 5275 / 7403]
[2020-09-13 12:09:09.640113 | Step 5276 / 7403]
[2020-09-13 12:09:12.904498 | Step 5277 / 7403]
[2020-09-13 12:09:16.657517 | Step 5278 / 7403]
[2020-09-13 12:09:20.316655 | Step 5279 / 7403]
[2020-09-13 12:09:42.435845 | Step 5280 / 7403]
[2020-09-13 12:09:46.001299 | Step 5281 / 7403]
[2020-09-13 12:09:49.392170 | Step 5282 / 7403]
[2020-09-13 12:09:52.975712 | Step 5283 / 7403]
[2020-09-13 12:09:56.502455 | Step 5284 / 7403]
[2020-09-13 12:10:00.134778 | Step 5285 / 7403]
[2020-09-13 12:10:20.532973 | Step 5286 / 7403]
[2020-09-13 12:10:23.949066 | Step 5287 / 7403]
[2020-09-13 12:10:27.482487 | Step 5288 / 7403]
[2020-09-13 12:10:30.999284 | Step 5289 / 7403]
[2020-09-13 12:10:34.476407 | Step 5290 / 7403]
[2020-09-13 12:10:38.075983 | Step 5291 / 7403]
[2020-09-13 12:10:59.551253 | Step 5292 / 7403]
[2020-09-13 12:11:03.268336 | Step 5293 / 7403]
[2020-09-13 12:11:06.945087 | Step 5294 / 7403]
[2020-09-13 12:11:10.755057 | Step 5295 / 7403]
[2020-09-13 12:11:14.441939 | Step 5296 / 7403]
[2020-09-13 12:11:18.404239 | Step 5297 / 7403]
[2020-09-13 12:11:39.440218 | Step 5298 / 7403]
[2020-09-13 12:11:42.986210 | Step 5299 / 7403]
[2020-09-13 12:11:46.302787 | Step 5300 / 7403]
[2020-09-13 12:11:49.633394 | Step 5301 / 7403]
[2020-09-13 12:11:53.105342 | Step 5302 / 7403]
[2020-09-13 12:11:56.647203 | Step 5303 / 7403]
[2020-09-13 12:12:16.647472 | Step 5304 / 7403]
[2020-09-13 12:12:20.379144 | Step 5305 / 7403]
[2020-09-13 12:12:23.814240 | Step 5306 / 7403]
[2020-09-13 12:12:27.407216 | Step 5307 / 7403]
[2020-09-13 12:12:31.004510 | Step 5308 / 7403]
[2020-09-13 12:12:34.534085 | Step 5309 / 7403]
[2020-09-13 12:12:55.387174 | Step 5310 / 7403]
[2020-09-13 12:12:58.824353 | Step 5311 / 7403]
[2020-09-13 12:13:02.309903 | Step 5312 / 7403]
[2020-09-13 12:13:05.256886 | Step 5313 / 7403]
[2020-09-13 12:13:08.370188 | Step 5314 / 7403]
[2020-09-13 12:13:11.614840 | Step 5315 / 7403]
[2020-09-13 12:13:33.585902 | Step 5316 / 7403]
[2020-09-13 12:13:37.048602 | Step 5317 / 7403]
[2020-09-13 12:13:39.937780 | Step 5318 / 7403]
[2020-09-13 12:13:42.827783 | Step 5319 / 7403]
[2020-09-13 12:13:45.806196 | Step 5320 / 7403]
[2020-09-13 12:13:49.513820 | Step 5321 / 7403]
[2020-09-13 12:14:08.806476 | Step 5322 / 7403]
[2020-09-13 12:14:11.857501 | Step 5323 / 7403]
[2020-09-13 12:14:15.159114 | Step 5324 / 7403]
[2020-09-13 12:14:18.394718 | Step 5325 / 7403]
[2020-09-13 12:14:21.410861 | Step 5326 / 7403]
[2020-09-13 12:14:24.256926 | Step 5327 / 7403]
[2020-09-13 12:14:44.277798 | Step 5328 / 7403]
[2020-09-13 12:14:47.281028 | Step 5329 / 7403]
[2020-09-13 12:14:50.230048 | Step 5330 / 7403]
[2020-09-13 12:14:53.452197 | Step 5331 / 7403]
[2020-09-13 12:14:56.983337 | Step 5332 / 7403]
[2020-09-13 12:15:00.554047 | Step 5333 / 7403]
[2020-09-13 12:15:22.319501 | Step 5334 / 7403]
[2020-09-13 12:15:26.250112 | Step 5335 / 7403]
[2020-09-13 12:15:29.774897 | Step 5336 / 7403]
[2020-09-13 12:15:33.376098 | Step 5337 / 7403]
[2020-09-13 12:15:37.018831 | Step 5338 / 7403]
[2020-09-13 12:15:40.320209 | Step 5339 / 7403]
[2020-09-13 12:16:02.124849 | Step 5340 / 7403]
[2020-09-13 12:16:05.868977 | Step 5341 / 7403]
[2020-09-13 12:16:09.667044 | Step 5342 / 7403]
[2020-09-13 12:16:13.600534 | Step 5343 / 7403]
[2020-09-13 12:16:17.447563 | Step 5344 / 7403]
[2020-09-13 12:16:21.385601 | Step 5345 / 7403]
[2020-09-13 12:16:42.216735 | Step 5346 / 7403]
[2020-09-13 12:16:46.037009 | Step 5347 / 7403]
[2020-09-13 12:16:49.857044 | Step 5348 / 7403]
[2020-09-13 12:16:53.659092 | Step 5349 / 7403]
[2020-09-13 12:16:57.200493 | Step 5350 / 7403]
[2020-09-13 12:17:01.376100 | Step 5351 / 7403]
[2020-09-13 12:17:22.753686 | Step 5352 / 7403]
[2020-09-13 12:17:26.785866 | Step 5353 / 7403]
[2020-09-13 12:17:30.845629 | Step 5354 / 7403]
[2020-09-13 12:17:34.665774 | Step 5355 / 7403]
[2020-09-13 12:17:38.429952 | Step 5356 / 7403]
[2020-09-13 12:17:42.415266 | Step 5357 / 7403]
[2020-09-13 12:18:02.604780 | Step 5358 / 7403]
[2020-09-13 12:18:06.342070 | Step 5359 / 7403]
[2020-09-13 12:18:10.387103 | Step 5360 / 7403]
[2020-09-13 12:18:14.209244 | Step 5361 / 7403]
[2020-09-13 12:18:17.942597 | Step 5362 / 7403]
[2020-09-13 12:18:21.648492 | Step 5363 / 7403]
[2020-09-13 12:18:42.020087 | Step 5364 / 7403]
[2020-09-13 12:18:45.600237 | Step 5365 / 7403]
[2020-09-13 12:18:49.294571 | Step 5366 / 7403]
[2020-09-13 12:18:53.349413 | Step 5367 / 7403]
[2020-09-13 12:18:57.278319 | Step 5368 / 7403]
[2020-09-13 12:19:01.039692 | Step 5369 / 7403]
[2020-09-13 12:19:22.649838 | Step 5370 / 7403]
[2020-09-13 12:19:26.596470 | Step 5371 / 7403]
[2020-09-13 12:19:30.606275 | Step 5372 / 7403]
[2020-09-13 12:19:34.478791 | Step 5373 / 7403]
[2020-09-13 12:19:38.323153 | Step 5374 / 7403]
[2020-09-13 12:19:42.332354 | Step 5375 / 7403]
[2020-09-13 12:20:03.829144 | Step 5376 / 7403]
[2020-09-13 12:20:07.823347 | Step 5377 / 7403]
[2020-09-13 12:20:11.816105 | Step 5378 / 7403]
[2020-09-13 12:20:15.590361 | Step 5379 / 7403]
[2020-09-13 12:20:19.350154 | Step 5380 / 7403]
[2020-09-13 12:20:23.304757 | Step 5381 / 7403]
[2020-09-13 12:20:44.870491 | Step 5382 / 7403]
[2020-09-13 12:20:49.093959 | Step 5383 / 7403]
[2020-09-13 12:20:53.000585 | Step 5384 / 7403]
[2020-09-13 12:20:57.238310 | Step 5385 / 7403]
[2020-09-13 12:21:00.955104 | Step 5386 / 7403]
[2020-09-13 12:21:04.773025 | Step 5387 / 7403]
[2020-09-13 12:21:26.305230 | Step 5388 / 7403]
[2020-09-13 12:21:30.197755 | Step 5389 / 7403]
[2020-09-13 12:21:34.179374 | Step 5390 / 7403]
[2020-09-13 12:21:38.223601 | Step 5391 / 7403]
[2020-09-13 12:21:42.024181 | Step 5392 / 7403]
[2020-09-13 12:21:45.859152 | Step 5393 / 7403]
[2020-09-13 12:22:07.519956 | Step 5394 / 7403]
[2020-09-13 12:22:11.284450 | Step 5395 / 7403]
[2020-09-13 12:22:15.108010 | Step 5396 / 7403]
[2020-09-13 12:22:19.043817 | Step 5397 / 7403]
[2020-09-13 12:22:22.824330 | Step 5398 / 7403]
[2020-09-13 12:22:26.709406 | Step 5399 / 7403]
[2020-09-13 12:22:48.142009 | Step 5400 / 7403]
[2020-09-13 12:22:51.728466 | Step 5401 / 7403]
[2020-09-13 12:22:55.436236 | Step 5402 / 7403]
[2020-09-13 12:22:59.277942 | Step 5403 / 7403]
[2020-09-13 12:23:03.285027 | Step 5404 / 7403]
[2020-09-13 12:23:07.234842 | Step 5405 / 7403]
[2020-09-13 12:23:27.990175 | Step 5406 / 7403]
[2020-09-13 12:23:31.630845 | Step 5407 / 7403]
[2020-09-13 12:23:34.897085 | Step 5408 / 7403]
[2020-09-13 12:23:37.857279 | Step 5409 / 7403]
[2020-09-13 12:23:41.098355 | Step 5410 / 7403]
[2020-09-13 12:23:44.385788 | Step 5411 / 7403]
[2020-09-13 12:24:06.370302 | Step 5412 / 7403]
[2020-09-13 12:24:10.136905 | Step 5413 / 7403]
[2020-09-13 12:24:13.859849 | Step 5414 / 7403]
[2020-09-13 12:24:17.168856 | Step 5415 / 7403]
[2020-09-13 12:24:21.010830 | Step 5416 / 7403]
[2020-09-13 12:24:24.645167 | Step 5417 / 7403]
[2020-09-13 12:24:45.515300 | Step 5418 / 7403]
[2020-09-13 12:24:49.353979 | Step 5419 / 7403]
[2020-09-13 12:24:53.413666 | Step 5420 / 7403]
[2020-09-13 12:24:57.045888 | Step 5421 / 7403]
[2020-09-13 12:25:00.503050 | Step 5422 / 7403]
[2020-09-13 12:25:04.487672 | Step 5423 / 7403]
[2020-09-13 12:25:25.723040 | Step 5424 / 7403]
[2020-09-13 12:25:29.421300 | Step 5425 / 7403]
[2020-09-13 12:25:33.438227 | Step 5426 / 7403]
[2020-09-13 12:25:37.024392 | Step 5427 / 7403]
[2020-09-13 12:25:40.873080 | Step 5428 / 7403]
[2020-09-13 12:25:44.690164 | Step 5429 / 7403]
[2020-09-13 12:26:06.879140 | Step 5430 / 7403]
[2020-09-13 12:26:10.726634 | Step 5431 / 7403]
[2020-09-13 12:26:14.689502 | Step 5432 / 7403]
[2020-09-13 12:26:18.601478 | Step 5433 / 7403]
[2020-09-13 12:26:22.612252 | Step 5434 / 7403]
[2020-09-13 12:26:26.612063 | Step 5435 / 7403]
[2020-09-13 12:26:47.472434 | Step 5436 / 7403]
[2020-09-13 12:26:51.173752 | Step 5437 / 7403]
[2020-09-13 12:26:54.837081 | Step 5438 / 7403]
[2020-09-13 12:26:58.614978 | Step 5439 / 7403]
[2020-09-13 12:27:02.324368 | Step 5440 / 7403]
[2020-09-13 12:27:06.253341 | Step 5441 / 7403]
[2020-09-13 12:27:28.123099 | Step 5442 / 7403]
[2020-09-13 12:27:31.599110 | Step 5443 / 7403]
[2020-09-13 12:27:35.415774 | Step 5444 / 7403]
[2020-09-13 12:27:38.877968 | Step 5445 / 7403]
[2020-09-13 12:27:42.097381 | Step 5446 / 7403]
[2020-09-13 12:27:45.464637 | Step 5447 / 7403]
[2020-09-13 12:28:05.547917 | Step 5448 / 7403]
[2020-09-13 12:28:09.015135 | Step 5449 / 7403]
[2020-09-13 12:28:12.544487 | Step 5450 / 7403]
[2020-09-13 12:28:15.725663 | Step 5451 / 7403]
[2020-09-13 12:28:19.190982 | Step 5452 / 7403]
[2020-09-13 12:28:22.756898 | Step 5453 / 7403]
[2020-09-13 12:28:45.936437 | Step 5454 / 7403]
[2020-09-13 12:28:49.442933 | Step 5455 / 7403]
[2020-09-13 12:28:53.331583 | Step 5456 / 7403]
[2020-09-13 12:28:56.932989 | Step 5457 / 7403]
[2020-09-13 12:29:00.046809 | Step 5458 / 7403]
[2020-09-13 12:29:03.627499 | Step 5459 / 7403]
[2020-09-13 12:29:24.953004 | Step 5460 / 7403]
[2020-09-13 12:29:28.425355 | Step 5461 / 7403]
[2020-09-13 12:29:31.917395 | Step 5462 / 7403]
[2020-09-13 12:29:35.639370 | Step 5463 / 7403]
[2020-09-13 12:29:39.168261 | Step 5464 / 7403]
[2020-09-13 12:29:42.928260 | Step 5465 / 7403]
[2020-09-13 12:30:05.028998 | Step 5466 / 7403]
[2020-09-13 12:30:08.701616 | Step 5467 / 7403]
[2020-09-13 12:30:12.359174 | Step 5468 / 7403]
[2020-09-13 12:30:16.292641 | Step 5469 / 7403]
[2020-09-13 12:30:19.933712 | Step 5470 / 7403]
[2020-09-13 12:30:23.356331 | Step 5471 / 7403]
[2020-09-13 12:30:45.828641 | Step 5472 / 7403]
[2020-09-13 12:30:49.878386 | Step 5473 / 7403]
[2020-09-13 12:30:53.591289 | Step 5474 / 7403]
[2020-09-13 12:30:57.327210 | Step 5475 / 7403]
[2020-09-13 12:31:01.022725 | Step 5476 / 7403]
[2020-09-13 12:31:04.598516 | Step 5477 / 7403]
[2020-09-13 12:31:26.693823 | Step 5478 / 7403]
[2020-09-13 12:31:30.513970 | Step 5479 / 7403]
[2020-09-13 12:31:34.168454 | Step 5480 / 7403]
[2020-09-13 12:31:37.647756 | Step 5481 / 7403]
[2020-09-13 12:31:41.618289 | Step 5482 / 7403]
[2020-09-13 12:31:45.149724 | Step 5483 / 7403]
[2020-09-13 12:32:07.149818 | Step 5484 / 7403]
[2020-09-13 12:32:11.020346 | Step 5485 / 7403]
[2020-09-13 12:32:14.874705 | Step 5486 / 7403]
[2020-09-13 12:32:18.205578 | Step 5487 / 7403]
[2020-09-13 12:32:22.001877 | Step 5488 / 7403]
[2020-09-13 12:32:25.648672 | Step 5489 / 7403]
[2020-09-13 12:32:47.611750 | Step 5490 / 7403]
[2020-09-13 12:32:51.333133 | Step 5491 / 7403]
[2020-09-13 12:32:55.066430 | Step 5492 / 7403]
[2020-09-13 12:32:58.665832 | Step 5493 / 7403]
[2020-09-13 12:33:02.406417 | Step 5494 / 7403]
[2020-09-13 12:33:06.073383 | Step 5495 / 7403]
[2020-09-13 12:33:27.189029 | Step 5496 / 7403]
[2020-09-13 12:33:30.851972 | Step 5497 / 7403]
[2020-09-13 12:33:34.531746 | Step 5498 / 7403]
[2020-09-13 12:33:37.887941 | Step 5499 / 7403]
[2020-09-13 12:33:41.007818 | Step 5500 / 7403]
[2020-09-13 12:33:44.488268 | Step 5501 / 7403]
[2020-09-13 12:34:05.552298 | Step 5502 / 7403]
[2020-09-13 12:34:08.931104 | Step 5503 / 7403]
[2020-09-13 12:34:12.454211 | Step 5504 / 7403]
[2020-09-13 12:34:15.695167 | Step 5505 / 7403]
[2020-09-13 12:34:18.919349 | Step 5506 / 7403]
[2020-09-13 12:34:22.099671 | Step 5507 / 7403]
[2020-09-13 12:34:46.057369 | Step 5508 / 7403]
[2020-09-13 12:34:49.868739 | Step 5509 / 7403]
[2020-09-13 12:34:53.663820 | Step 5510 / 7403]
[2020-09-13 12:34:57.349267 | Step 5511 / 7403]
[2020-09-13 12:35:01.051216 | Step 5512 / 7403]
[2020-09-13 12:35:04.788665 | Step 5513 / 7403]
[2020-09-13 12:35:26.126812 | Step 5514 / 7403]
[2020-09-13 12:35:29.745966 | Step 5515 / 7403]
[2020-09-13 12:35:33.524463 | Step 5516 / 7403]
[2020-09-13 12:35:37.301856 | Step 5517 / 7403]
[2020-09-13 12:35:41.254604 | Step 5518 / 7403]
[2020-09-13 12:35:45.047735 | Step 5519 / 7403]
[2020-09-13 12:36:06.361705 | Step 5520 / 7403]
[2020-09-13 12:36:10.388621 | Step 5521 / 7403]
[2020-09-13 12:36:14.061923 | Step 5522 / 7403]
[2020-09-13 12:36:17.943459 | Step 5523 / 7403]
[2020-09-13 12:36:21.734527 | Step 5524 / 7403]
[2020-09-13 12:36:25.775987 | Step 5525 / 7403]
[2020-09-13 12:36:46.783824 | Step 5526 / 7403]
[2020-09-13 12:36:50.410456 | Step 5527 / 7403]
[2020-09-13 12:36:54.135326 | Step 5528 / 7403]
[2020-09-13 12:36:57.683302 | Step 5529 / 7403]
[2020-09-13 12:37:01.313300 | Step 5530 / 7403]
[2020-09-13 12:37:05.243314 | Step 5531 / 7403]
[2020-09-13 12:37:26.654542 | Step 5532 / 7403]
[2020-09-13 12:37:30.315780 | Step 5533 / 7403]
[2020-09-13 12:37:34.191222 | Step 5534 / 7403]
[2020-09-13 12:37:37.896462 | Step 5535 / 7403]
[2020-09-13 12:37:41.574976 | Step 5536 / 7403]
[2020-09-13 12:37:45.402047 | Step 5537 / 7403]
[2020-09-13 12:38:06.939852 | Step 5538 / 7403]
[2020-09-13 12:38:10.494189 | Step 5539 / 7403]
[2020-09-13 12:38:14.374373 | Step 5540 / 7403]
[2020-09-13 12:38:17.966795 | Step 5541 / 7403]
[2020-09-13 12:38:21.777069 | Step 5542 / 7403]
[2020-09-13 12:38:25.415763 | Step 5543 / 7403]
[2020-09-13 12:38:46.028016 | Step 5544 / 7403]
[2020-09-13 12:38:50.096577 | Step 5545 / 7403]
[2020-09-13 12:38:53.702575 | Step 5546 / 7403]
[2020-09-13 12:38:57.320833 | Step 5547 / 7403]
[2020-09-13 12:39:00.855755 | Step 5548 / 7403]
[2020-09-13 12:39:04.452897 | Step 5549 / 7403]
[2020-09-13 12:39:23.737864 | Step 5550 / 7403]
[2020-09-13 12:39:27.290118 | Step 5551 / 7403]
[2020-09-13 12:39:30.797220 | Step 5552 / 7403]
[2020-09-13 12:39:34.243404 | Step 5553 / 7403]
[2020-09-13 12:39:38.007541 | Step 5554 / 7403]
[2020-09-13 12:39:41.481626 | Step 5555 / 7403]
[2020-09-13 12:40:03.105994 | Step 5556 / 7403]
[2020-09-13 12:40:06.678798 | Step 5557 / 7403]
[2020-09-13 12:40:10.198330 | Step 5558 / 7403]
[2020-09-13 12:40:13.756921 | Step 5559 / 7403]
[2020-09-13 12:40:17.700806 | Step 5560 / 7403]
[2020-09-13 12:40:21.287403 | Step 5561 / 7403]
[2020-09-13 12:40:42.613635 | Step 5562 / 7403]
[2020-09-13 12:40:46.230271 | Step 5563 / 7403]
[2020-09-13 12:40:49.736939 | Step 5564 / 7403]
[2020-09-13 12:40:53.341102 | Step 5565 / 7403]
[2020-09-13 12:40:57.269258 | Step 5566 / 7403]
[2020-09-13 12:41:00.720000 | Step 5567 / 7403]
[2020-09-13 12:41:21.177715 | Step 5568 / 7403]
[2020-09-13 12:41:24.656250 | Step 5569 / 7403]
[2020-09-13 12:41:28.180875 | Step 5570 / 7403]
[2020-09-13 12:41:31.588154 | Step 5571 / 7403]
[2020-09-13 12:41:35.056531 | Step 5572 / 7403]
[2020-09-13 12:41:38.778576 | Step 5573 / 7403]
[2020-09-13 12:41:57.958866 | Step 5574 / 7403]
[2020-09-13 12:42:01.173699 | Step 5575 / 7403]
[2020-09-13 12:42:04.186986 | Step 5576 / 7403]
[2020-09-13 12:42:07.231925 | Step 5577 / 7403]
[2020-09-13 12:42:10.401932 | Step 5578 / 7403]
[2020-09-13 12:42:13.761079 | Step 5579 / 7403]
[2020-09-13 12:42:35.253550 | Step 5580 / 7403]
[2020-09-13 12:42:38.395420 | Step 5581 / 7403]
[2020-09-13 12:42:41.717155 | Step 5582 / 7403]
[2020-09-13 12:42:45.636944 | Step 5583 / 7403]
[2020-09-13 12:42:49.395287 | Step 5584 / 7403]
[2020-09-13 12:42:53.121201 | Step 5585 / 7403]
[2020-09-13 12:43:16.526790 | Step 5586 / 7403]
[2020-09-13 12:43:20.089017 | Step 5587 / 7403]
[2020-09-13 12:43:23.914647 | Step 5588 / 7403]
[2020-09-13 12:43:27.763239 | Step 5589 / 7403]
[2020-09-13 12:43:31.451395 | Step 5590 / 7403]
[2020-09-13 12:43:35.428988 | Step 5591 / 7403]
[2020-09-13 12:43:58.235288 | Step 5592 / 7403]
[2020-09-13 12:44:02.143567 | Step 5593 / 7403]
[2020-09-13 12:44:06.255342 | Step 5594 / 7403]
[2020-09-13 12:44:10.157800 | Step 5595 / 7403]
[2020-09-13 12:44:13.741149 | Step 5596 / 7403]
[2020-09-13 12:44:17.491337 | Step 5597 / 7403]
[2020-09-13 12:44:38.692708 | Step 5598 / 7403]
[2020-09-13 12:44:42.606509 | Step 5599 / 7403]
[2020-09-13 12:44:46.361336 | Step 5600 / 7403]
[2020-09-13 12:44:49.880588 | Step 5601 / 7403]
[2020-09-13 12:44:53.314542 | Step 5602 / 7403]
[2020-09-13 12:44:56.915354 | Step 5603 / 7403]
[2020-09-13 12:45:18.259090 | Step 5604 / 7403]
[2020-09-13 12:45:21.677961 | Step 5605 / 7403]
[2020-09-13 12:45:25.274820 | Step 5606 / 7403]
[2020-09-13 12:45:28.767141 | Step 5607 / 7403]
[2020-09-13 12:45:31.698585 | Step 5608 / 7403]
[2020-09-13 12:45:35.286376 | Step 5609 / 7403]
[2020-09-13 12:45:58.110396 | Step 5610 / 7403]
[2020-09-13 12:46:02.279484 | Step 5611 / 7403]
[2020-09-13 12:46:05.447069 | Step 5612 / 7403]
[2020-09-13 12:46:08.425376 | Step 5613 / 7403]
[2020-09-13 12:46:11.203787 | Step 5614 / 7403]
[2020-09-13 12:46:14.506324 | Step 5615 / 7403]
[2020-09-13 12:46:34.016803 | Step 5616 / 7403]
[2020-09-13 12:46:37.534868 | Step 5617 / 7403]
[2020-09-13 12:46:40.917617 | Step 5618 / 7403]
[2020-09-13 12:46:44.424766 | Step 5619 / 7403]
[2020-09-13 12:46:47.702590 | Step 5620 / 7403]
[2020-09-13 12:46:50.994253 | Step 5621 / 7403]
[2020-09-13 12:47:12.933609 | Step 5622 / 7403]
[2020-09-13 12:47:16.504135 | Step 5623 / 7403]
[2020-09-13 12:47:20.006838 | Step 5624 / 7403]
[2020-09-13 12:47:23.415728 | Step 5625 / 7403]
[2020-09-13 12:47:26.897547 | Step 5626 / 7403]
[2020-09-13 12:47:30.833122 | Step 5627 / 7403]
[2020-09-13 12:47:52.360439 | Step 5628 / 7403]
[2020-09-13 12:47:56.016291 | Step 5629 / 7403]
[2020-09-13 12:47:59.800188 | Step 5630 / 7403]
[2020-09-13 12:48:03.244371 | Step 5631 / 7403]
[2020-09-13 12:48:06.803261 | Step 5632 / 7403]
[2020-09-13 12:48:10.476177 | Step 5633 / 7403]
[2020-09-13 12:48:33.129851 | Step 5634 / 7403]
[2020-09-13 12:48:36.631132 | Step 5635 / 7403]
[2020-09-13 12:48:40.229151 | Step 5636 / 7403]
[2020-09-13 12:48:43.819983 | Step 5637 / 7403]
[2020-09-13 12:48:47.101012 | Step 5638 / 7403]
[2020-09-13 12:48:50.487157 | Step 5639 / 7403]
[2020-09-13 12:49:14.092261 | Step 5640 / 7403]
[2020-09-13 12:49:18.109683 | Step 5641 / 7403]
[2020-09-13 12:49:22.022842 | Step 5642 / 7403]
[2020-09-13 12:49:25.941076 | Step 5643 / 7403]
[2020-09-13 12:49:29.897826 | Step 5644 / 7403]
[2020-09-13 12:49:33.851377 | Step 5645 / 7403]
[2020-09-13 12:49:55.931960 | Step 5646 / 7403]
[2020-09-13 12:49:59.881875 | Step 5647 / 7403]
[2020-09-13 12:50:03.675255 | Step 5648 / 7403]
[2020-09-13 12:50:07.826493 | Step 5649 / 7403]
[2020-09-13 12:50:11.458991 | Step 5650 / 7403]
[2020-09-13 12:50:15.081522 | Step 5651 / 7403]
[2020-09-13 12:50:36.419306 | Step 5652 / 7403]
[2020-09-13 12:50:40.227850 | Step 5653 / 7403]
[2020-09-13 12:50:44.050190 | Step 5654 / 7403]
[2020-09-13 12:50:47.846805 | Step 5655 / 7403]
[2020-09-13 12:50:51.139832 | Step 5656 / 7403]
[2020-09-13 12:50:54.464349 | Step 5657 / 7403]
[2020-09-13 12:51:16.335044 | Step 5658 / 7403]
[2020-09-13 12:51:20.009048 | Step 5659 / 7403]
[2020-09-13 12:51:24.058377 | Step 5660 / 7403]
[2020-09-13 12:51:27.437710 | Step 5661 / 7403]
[2020-09-13 12:51:30.023484 | Step 5662 / 7403]
[2020-09-13 12:51:32.747667 | Step 5663 / 7403]
[2020-09-13 12:51:50.365044 | Step 5664 / 7403]
[2020-09-13 12:51:53.461850 | Step 5665 / 7403]
[2020-09-13 12:51:56.865659 | Step 5666 / 7403]
[2020-09-13 12:52:00.652194 | Step 5667 / 7403]
[2020-09-13 12:52:03.835401 | Step 5668 / 7403]
[2020-09-13 12:52:07.172004 | Step 5669 / 7403]
[2020-09-13 12:52:27.547142 | Step 5670 / 7403]
[2020-09-13 12:52:31.085323 | Step 5671 / 7403]
